"CommandLine\Strings\Program.da-DK.resx","ProgramUsageBackend","updated","A <backend> is identified by an url like ftp://host/ or ssh://server/.
 Using this system, Duplicati can detect if you want to backup or restore.
 The cleanup and delete commands do not delete files, unless the --force option is specified, so you may examine what files are affected, before actually deleting the files.
 The cleanup command should not be used unless a backup was interrupted and has left partial files. Duplicati will inform you if this happens.
 The delete command can be used to remove backup sets when newer backups are present.","En <backend> genkendes ved en url, såsom ftp://host/ eller ssh://server/.
 Ved at bruge dette system kan Duplicati afgøre om der skal tages en backup eller gendannes filer.
 Kommandoerne til oprydning og sletning, fjerner ikke filer medmindre indstillingen --force er sat, så du kan undersøge hvilke filer der bliver slettet, før de rent faktisk bliver slettet.
 Oprydningskommandoen bør ikke bruges medmindre en backup blev afbrudt og der derfor er delvise efterladte filer. Duplicati vil vise en besked hvis dette er sket.
 Kommandoen til sletning kan bruges til at fjerne gamle backup sæt efterhånden som nyere backup sæt dannes."
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageBackup","updated","Backup (make a full or incremental backup):
  Duplicati.CommandLine [full] [options] <sourcefolder> <backend>","Backup (udfør en fuld eller trinvis backup):
  Duplicati.CommandLine [full] [options] <kilde mappe> <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageCleanup","updated","Cleanup (remove partial and unused files):
  Duplicati.CommandLine cleanup [options] <backend>","Oprydning (fjern delvise og ubrugte filer):
  Duplicati.CommandLine cleanup [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageCreateFolders","updated","Create folder (usually done automatically):
  Duplicati.CommandLine create-folder [options] <backend>","Opret mappe (gøres normalt automatisk):
  Duplicati.CommandLine create-folder [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageDeleteOld","updated","Delete old backups:
  Duplicati.CommandLine delete-all-but-n-full <number of full backups to keep> [options] <backend>
  Duplicati.CommandLine delete-older-than <max allowed age> [options] <backend>","Slet gamle backup sæt:
  Duplicati.CommandLine delete-all-but-n-full <number of full backups to keep> [options] <backend>
  Duplicati.CommandLine delete-older-than <max allowed age> [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageFilters","updated","Filters:
 Duplicati uses filters to include and exclude files.
  Duplicati uses a ""first-touch"" filter where the first rule that matches a file determines if the file is included or excluded. Internally Duplicati uses regular expression filters, but supports filters in the form of filename globbing. The order of the commandline arguments also determine what order they are applied in. An example:
    --include=*.txt --exclude=*\Thumbs.db --include=*

  Even though the last filter includes everything, no files named ""Thumbs.db"" are included because they match the exclude rule before the include rule. Paths are evaluated in full, and as paths that are relative to folder being backed up, but including a leading slash. An example:

{0}
  If a folder is excluded, files in that folder are always excluded, even if there are filters that include files in that folder. If a folder is included with a wildcard at the end, all files are included, if the folder is included without a wildcard, files may be excluded or included with extra rules.","Filtre:
 Duplicati bruger filtre til at inkludere og ekskludere filer.
  Duplicati bruger et ""første match"" system, hvor det først matchende filter angiver om en fil inkluderes eller ekskluderes. Internt anvender Duplicati regulære udtryk som filtre, men understøtter filtre i fil-globbing formatet. Rækkefølgen af filtrene på kommandolinien angiver hvilken rækkefølge de anvendes i. Et eksempel:
    --include=*.txt --exclude=*\Thumbs.db --include=*

  Selvom det sidste filter inkluderer alt, bliver ingen filer med navnet ""Thumbs.db"" inkluderet, fordi de matcher ekskluderingsreglen før inkluderingsreglen. Stier evalueres i deres fulde format, og som stier der er relative til kildemappen, men inklusiv en foranstillet skråstreg. Et eksempel:

{0}
  Hvis en mappe er ekskluderet bliver alle filer i den mappe altid ekskluderet, også selvom der er filtre der inkluederer filer i mappen. Hvis mappen inkluderes med et efterfølgende wildcard, bliver alle filer i mappen inkluderet. Hvis mappen inkluderes uden et wildcard, kan filer inkluderes eller ekskluderes med ekstra filtre."
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageFindLastVersion","updated","Find the last version of a file:
  Duplicati.CommandLine find-last-version [options] --file-to-restore=<files to find> <backend>","Find sidste version af en fil:
  Duplicati.CommandLine find-last-version [options] --file-to-restore=<files to find> <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageHeader","updated","********** Duplicati v. {0} **********

Usage:","********** Duplicati v. {0} **********

Anvendelse:"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageListContentFiles","updated","List content files (files that can be restored):
  Duplicati.CommandLine list-current-files [options] <backend>","Liste med indhold (filer der kan gendannes):
  Duplicati.CommandLine list-current-files [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageListFiles","updated","List files:
  Duplicati.CommandLine list [options] <backend>","Liste med filer:
  Duplicati.CommandLine list [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageListSets","updated","List backup sets:
  Duplicati.CommandLine collection-status [options] <backend>","Liste med backup sæt:
  Duplicati.CommandLine collection-status [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageListSignatureFiles","updated","List signature files (files in a single backup volume set):
  Duplicati.CommandLine list-actual-signature-files [options] <backend>","Liste med signature filer (filer i et enkelt backup sæt):
  Duplicati.CommandLine list-actual-signature-files [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageListSourceFolders","updated","List source folders (folders backed up from):
  Duplicati.CommandLine list-source-folders [options] <backend>","Liste med kildemapper (mapper der er taget backup af):
  Duplicati.CommandLine list-source-folders [options] <backend>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageOptionTypes","updated","Option types:
 The following option types are available:
  Integer: a numerical value
  Boolean: a truth value, --force and --force=true are equivalent. --force=false is the opposite
  Timespan: a time in the special time format (explained below)
  Size: a size like 5mb or 200kb
  Enumeration: any of the listed values
  Path: the path to a folder or file
  String: any other type","Indstillings typer:
 Der findes følgende indstillingstyper:
  Heltal: en numerisk værdi
  Boolsk værdi: en sandhedsværdi, --force og --force=true er det samme. --force=false er det modsatte
  Tidsinterval: en tid angivet i det specielle tidsformat (beskrevet herunder)
  Størrelse: en størrelse, såsom 5mb eller 200kb
  Valgmulighed: en af de angivne muligheder
  Sti: stien til en mappe eller fil
  Tekst: enhver anden type"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsagePurgeCache","updated","Purge signature cache:
  Duplicati.CommandLine purge-signature-cache [options]","Ryd signatur cache:
  Duplicati.CommandLine purge-signature-cache [options]"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageRestore","updated","Restore (restore all or some files):
  Duplicati.CommandLine [options] <backend> <destinationfolder>","Gendan (gendan alle eller nogle filer):
  Duplicati.CommandLine [options] <backend> <destinationsmappe>"
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageTimes","updated","Times:
 Duplicati uses the time system from duplicity, where times may be presented as:
  1: the string ""now"", indicating the current time
  2: the number of seconds after epoch, eg: 123456890
  3: a string like ""2009-03-26T08:30:00+01:00""
  4: an interval string, using Y, M, W, D, h, m, s for Year, Month, Week, Day, hour, minute or second, eg: ""1M4D"" for one month and four days, or ""5m"" for five minutes.","Tider:
 Duplicati bruger samme tidssystem som duplicity, hvor tider kan angives som:
  1: teksten ""now"", som angiver det nuværende tidspunkt
  2: antallet af sekunder efter epoch, f.eks.: 123456890
  3: en tekst såsom ""2009-03-26T08:30:00+01:00""
  4: en interval tekst med Y, M, W, D, h, m, s for År, Måned, Uge, Dag, time, minut og sekund, f.eks.: ""1M4D"" for en måned og fire dage, eller ""5m"" for fem minutter."
"CommandLine\Strings\Program.da-DK.resx","ProgramUsageVerify","updated","Verify backup integrity:
  Duplicati.CommandLine verify <backend> --verification-level=manifest|signatures|full","Kontroler backup integritet:
  Duplicati.CommandLine verify <backend> --verification-level=manifest|signatures|full"
"CommandLine\Strings\Program.da-DK.resx","SupportedBackendsHeader","updated","Supported backends:","Understøttede destinationer:"
"CommandLine\Strings\Program.da-DK.resx","SupportedCompressionModulesHeader","updated","Supported compression modules:","Understøttede kompressionsmoduler:"
"CommandLine\Strings\Program.da-DK.resx","SupportedEncryptionModulesHeader","updated","Supported encryption modules:","Understøttede krypteringsmoduler:"
"CommandLine\Strings\Program.da-DK.resx","SupportedOptionsHeader","updated","Supported options:","Understøttede indstillinger"
"CommandLine\Strings\Program.da-DK.resx","TimeParseError","updated","Unable to parse ""{0}"" into a time offset: {1}","Kan ikke omdanne ""{0}"" til en tid: {1}"
"CommandLine\Strings\Program.da-DK.resx","UnhandledException","updated","An error occured: {0}","En fejl opstod: {0}"
"CommandLine\Strings\Program.da-DK.resx","UnhandledInnerException","updated","The inner error message is: {0}","Den indre fejlbesked er: {0}"
"CommandLine\Strings\Program.da-DK.resx","UsageExampleLinux","updated","Duplicati.CommandLine /home/user/ ftp://host/folder --exclude=/file.txt

  In this example the file ""/home/user/file.txt"" is excluded.","    Duplicati.CommandLine /home/user/ ftp://host/folder --exclude=/file.txt

  I dette eksempel bliver filen ""/home/user/file.txt"" ekskluderet.
"
"CommandLine\Strings\Program.da-DK.resx","UsageExampleWindows","updated","Duplicati.CommandLine C:\Documents\Files ftp://host/folder --exclude=\file.txt

  In this example the file ""C:\Documents\Files\file.txt"" is excluded.","    Duplicati.CommandLine C:\Documents\Files ftp://host/folder --exclude=\file.txt

  I dette eksempel bliver filen ""C:\Documents\Files\file.txt"" ekskluderet.
 "
"CommandLine\Strings\Program.da-DK.resx","VerificationCompleted","updated","Verification completed, summary:
Manifest files verified: {0}
Signature files verified: {1}
Content files verified: {2}
Errors: {3}","Verificationen er afsluttet, opsumering:
Manifest filer kontrolleret: {0}
Signature filer kontrolleret: {1}
Content filer kontrolleret: {2}
Fejl: {3}"
"CommandLine\Strings\Program.da-DK.resx","VerificationErrorHeader","updated","Reported error messages:","Fejl beskeder fundet:"
"CommandLine\Strings\Program.da-DK.resx","WrongNumberOfArgumentsError","unused","","Forkert antal argumenter"
"CommandLine\Strings\Program.da-DK.resx","WrongNumberOfCommandsError_v2","updated","Found {0} commands but expected {1}, commands: 
{2}","Fandt {0} kommandoer men forventede {1}, kommandoer: {2}"
"GUI\ApplicationSetup.da-DK.resx","$this.Text","updated","Duplicati Options","Duplicati opsætning"
"GUI\ApplicationSetup.da-DK.resx","AdvancedTab.Text","updated","Advanced","Avanceret"
"GUI\ApplicationSetup.da-DK.resx","BalloonNotificationLevel.ToolTip","updated","Choose the level of notification given by balloon tips","Angiv hvor ofte der skal vises oplysninger via ballontips"
"GUI\ApplicationSetup.da-DK.resx","Bandwidth.ToolTip","updated","Set the initial bandwidth limits to use in Duplicati","Angiver den båndbredde der anvendes ved opstart"
"GUI\ApplicationSetup.da-DK.resx","BasicTab.Text","updated","Basic","Grundindstillinger"
"GUI\ApplicationSetup.da-DK.resx","CacheSizeLabel.Text","updated","Calculating cache size...","Beregner cache størrelse ..."
"GUI\ApplicationSetup.da-DK.resx","CacheSizeLabel.ToolTip","unused","","Størrelsen af cache mappen"
"GUI\ApplicationSetup.da-DK.resx","CancelBtn.Text","updated","Cancel","Annuller"
"GUI\ApplicationSetup.da-DK.resx","ClearCacheButton.Text","updated","Clear cache","Tøm cache"
"GUI\ApplicationSetup.da-DK.resx","ClearCacheButton.ToolTip","updated","Clear any signature files stored in cache. Signatures will be re-downloaded on next backup.","Slet signatur filer fra cache mappen. Filerne bliver hentet igen næste gang en backup tilgår dem"
"GUI\ApplicationSetup.da-DK.resx","CommonPassword.ToolTip","updated","Enter the default password to apply to new backups","Angiv det kodeord der anvendes når der oprettes nye backup'er"
"GUI\ApplicationSetup.da-DK.resx","EncryptionMethod.Text","updated","Encryption method:","Krypteringsmetode"
"GUI\ApplicationSetup.da-DK.resx","EncryptionMethod.ToolTip","updated","Choose the default encryption module to use for new backups","Angiv standard modulet til kryptering"
"GUI\ApplicationSetup.da-DK.resx","EncryptionModule.ToolTip","updated","Choose the default encryption module to use for new backups","Angiv standard modulet til kryptering"
"GUI\ApplicationSetup.da-DK.resx","groupBox1.Text","updated","User interface","Indstillinger for brugerinterface"
"GUI\ApplicationSetup.da-DK.resx","groupBox2.Text","updated","Cache","Indstillinger til stier (avanceret)"
"GUI\ApplicationSetup.da-DK.resx","groupBox4.Text","updated","Default throttle settings","Indstillinger for opstart"
"GUI\ApplicationSetup.da-DK.resx","HideDonateButton.Text","updated","Hide Donate button on the main wizard page","Skjul donationsknappen på startsiden"
"GUI\ApplicationSetup.da-DK.resx","HideDonateButton.ToolTip","unused","","Afmærk denne boks for at forhindre visning af donationsknappen i guiden"
"GUI\ApplicationSetup.da-DK.resx","label1.Text","updated","Time to display past backups in log:","Tid en backup vises i seneste backups"
"GUI\ApplicationSetup.da-DK.resx","label1.ToolTip","updated","Select the time a backup is displayed in the log window after completion","Angiver tiden en backup vises i log vinduet efter den er udførsel"
"GUI\ApplicationSetup.da-DK.resx","label2.Text","updated","Sections:","Sektioner"
"GUI\ApplicationSetup.da-DK.resx","label3.Text","updated","Language:","Sprog i brugerinterface"
"GUI\ApplicationSetup.da-DK.resx","label3.ToolTip","updated","Select user interface language (requires restart)","Angiv brugerinterface spoget (kræver genstart)"
"GUI\ApplicationSetup.da-DK.resx","label4.Text","updated","Temporary folder:","Midlertidig mappe"
"GUI\ApplicationSetup.da-DK.resx","label4.ToolTip","unused","","Indtast stien til den mappe hvori midlertidige filer gemmes"
"GUI\ApplicationSetup.da-DK.resx","label5.Text","unused","","Kodeord"
"GUI\ApplicationSetup.da-DK.resx","label5.ToolTip","unused","","Angiv det kodeord der anvendes når der oprettes nye backup'er"
"GUI\ApplicationSetup.da-DK.resx","label6.Text","updated","Content:","Indhold"
"GUI\ApplicationSetup.da-DK.resx","label7.Text","updated","Time to wait after startup:","Periode med pause med opstart"
"GUI\ApplicationSetup.da-DK.resx","label7.ToolTip","updated","Select the amount of time Duplicati is paused after startup","Angiv hvor lang tid Duplicati er pauset efter opstart"
"GUI\ApplicationSetup.da-DK.resx","label8.Text","updated","Backup notifications:","Ballon oplysninger"
"GUI\ApplicationSetup.da-DK.resx","label8.ToolTip","updated","Choose the level of notification given by balloon tips","Angiv hvor ofte der skal vises oplysninger via ballontips"
"GUI\ApplicationSetup.da-DK.resx","LanguageSelection.ToolTip","updated","Choose the language for the user interface (requires restart)","Angiv brugerinterface spoget (kræver genstart)"
"GUI\ApplicationSetup.da-DK.resx","LicenseLink.Text","updated","Homepage","Hjemmeside"
"GUI\ApplicationSetup.da-DK.resx","LicenseLink.ToolTip","updated","Click to go to the homepage of the currently selected section","Klik for at gå til hjemmesiden for det valgte element"
"GUI\ApplicationSetup.da-DK.resx","LicenseSections.ToolTip","updated","Lists the available license sections","Viser de tilgængelige licens sektioner"
"GUI\ApplicationSetup.da-DK.resx","LicenseTab.Text","updated","License","Licens"
"GUI\ApplicationSetup.da-DK.resx","PasswordDefaultsGroup.Text","updated","Default password","Indstillinger for kodeord til nye backup'er"
"GUI\ApplicationSetup.da-DK.resx","RecentDuration.ToolTip","updated","Select the time a backup is displayed in the log window after completion","Angiver tiden en backup vises i log vinduet efter den er udførsel"
"GUI\ApplicationSetup.da-DK.resx","SignatureCacheEnabled.Text","updated","Signature cache:","Signatur cache"
"GUI\ApplicationSetup.da-DK.resx","SignatureCacheEnabled.ToolTip","updated","A signature cache limits the amount of data Duplicati needs to download by keeping a copy on the machine, enabling this feature makes the backups faster","Signatur cachen begrænser mængden af data som skal downloades ved at gemme en kopi a filerne på maskinen."
"GUI\ApplicationSetup.da-DK.resx","SignatureCachePathBrowse.ToolTip","updated","Browse for the signature cache folder","Udpeg en mappe til at gemme signatur filer"
"GUI\ApplicationSetup.da-DK.resx","StartupDelayDuration.ToolTip","updated","Select the amount of time Duplicat is paused after startup","Angiv hvor lang tid Duplicati er pauset efter opstart"
"GUI\ApplicationSetup.da-DK.resx","TempPath.ToolTip","updated","Enter the path where Duplicati stores temporary files","Indtast stien til den mappe hvori midlertidige filer gemmes"
"GUI\ApplicationSetup.da-DK.resx","TempPathBrowse.ToolTip","updated","Browse for the temporary folder","Udpeg en mappe til midlertidige filer"
"GUI\ApplicationSetup.da-DK.resx","ThreadPriorityPicker.ToolTip","updated","Set the initial thread priority to be used by Duplicati","Angiver tråd prioriteten der anvendes ved opstart"
"GUI\ApplicationSetup.da-DK.resx","UseCommonPassword.Text","updated","Use password for new backups:","Beskyt backup'er med et kodeord"
"GUI\ApplicationSetup.da-DK.resx","UseCommonPassword.ToolTip","updated","Enable this to use the same password for multiple backups","Aktiver dette for at anvende samme kode til flere backup'er"
"GUI\HelperControls\BackupFileList.da-DK.resx","changeDestinationToolStripMenuItem.Text","updated","Change destination...","Skift destination..."
"GUI\HelperControls\BackupFileList.da-DK.resx","folderBrowserDialog.Description","updated","Select the folder to restore to","Angiv mappen der skal gendannes til"
"GUI\HelperControls\BackupFileList.da-DK.resx","LoadingIndicator.Text","updated","Reading filelist, please wait ...","Læser filliste, vent venligst ..."
"GUI\HelperControls\BackupItems.da-DK.resx","statusLabel.Text","updated","Loading list of backups","Indlæser backup liste"
"GUI\HelperControls\BackupItems.da-DK.resx","viewFilesToolStripMenuItem.Text","updated","View contents ...","Vis indhold ..."
"GUI\HelperControls\BandwidthLimit.da-DK.resx","DownloadLimitCheckbox.Text","updated","Download limit (restore)","Download grænse (gendannelse)"
"GUI\HelperControls\BandwidthLimit.da-DK.resx","UploadLimitCheckbox.Text","updated","Upload limit (backup)","Upload grænse (backup)"
"GUI\HelperControls\CommandLineOptionGrid.da-DK.resx","enabledDataGridViewCheckBoxColumn.HeaderText","updated","Enabled","Aktiveret"
"GUI\HelperControls\CommandLineOptionGrid.da-DK.resx","nameDataGridViewTextBoxColumn.HeaderText","updated","Name","Navn"
"GUI\HelperControls\CommandLineOptionGrid.da-DK.resx","valueDataGridViewTextBoxColumn.HeaderText","updated","Value","Værdi"
"GUI\HelperControls\DurationEditor.da-DK.resx","EasyDuration.Items","updated","Each day","Hver dag"
"GUI\HelperControls\DurationEditor.da-DK.resx","EasyDuration.Items1","updated","Each week","Hver uge"
"GUI\HelperControls\DurationEditor.da-DK.resx","EasyDuration.Items2","updated","Each second week","Hver anden uge"
"GUI\HelperControls\DurationEditor.da-DK.resx","EasyDuration.Items3","updated","Each month","Hver måned"
"GUI\HelperControls\DurationEditor.da-DK.resx","EasyDuration.Items4","updated","Custom ...","Andet ..."
"GUI\HelperControls\FilterDialog.da-DK.resx","$this.Text","updated","FilterDialog","Filter Dialog"
"GUI\HelperControls\FilterDialog.da-DK.resx","CancelBtn.Text","updated","Cancel","Annuller"
"GUI\HelperControls\FilterDialog.da-DK.resx","Exclusive.Text","updated","Exclude files matching the filter","Ekskluder filer der passer til filtret"
"GUI\HelperControls\FilterDialog.da-DK.resx","folderBrowserDialog.Description","updated","Select the folder path to use for the filter","Udpeg mappen der anvendes til filteret"
"GUI\HelperControls\FilterDialog.da-DK.resx","HelpLink.Text","updated","Filter help","Filter hjælp"
"GUI\HelperControls\FilterDialog.da-DK.resx","Inclusive.Text","updated","Include files matching the filter","Inkluder filer der passer til filtret"
"GUI\HelperControls\FilterDialog.da-DK.resx","IsRegExp.Text","updated","Filter is regular expression","Filter er et regulært udtryk"
"GUI\HelperControls\FilterDialog.da-DK.resx","openFileDialog.Filter","updated","All files (*.*)|*.*","Alle filer (*.*)|*.*"
"GUI\HelperControls\FilterDialog.da-DK.resx","openFileDialog.Title","updated","Select the file to use for the filter","Udpeg filen der anvendes til filtret"
"GUI\HelperControls\FilterEditor.da-DK.resx","AddFilterButton.ToolTipText","updated","Add a new filter","Tilføj et nyt filter"
"GUI\HelperControls\FilterEditor.da-DK.resx","btnTestSearch.Text","updated","Test Search Selection...","Afprøv søgeopsætning ..."
"GUI\HelperControls\FilterEditor.da-DK.resx","EditFilterButton.ToolTipText","updated","Edit the selected filter","Rediger det valgte filter"
"GUI\HelperControls\FilterEditor.da-DK.resx","ExcludeFolderButton.ToolTipText","updated","Adds an excluded folder to the list","Tilføjer en ekskluderet mappe til filter listen"
"GUI\HelperControls\FilterEditor.da-DK.resx","groupBox1.Text","updated","Filters","Filtre"
"GUI\HelperControls\FilterEditor.da-DK.resx","HelpButton.Text","updated","Filter help","Filter hjælp"
"GUI\HelperControls\FilterEditor.da-DK.resx","HelpButton.ToolTipText","updated","Opens the Duplicati Filter usage Wiki page","Åbner Wiki siden med filter hjælp"
"GUI\HelperControls\FilterEditor.da-DK.resx","IncludeFolderButton.ToolTipText","updated","Adds an included folder to the list","Tilføjer en inkluderet mappe til filter listen"
"GUI\HelperControls\FilterEditor.da-DK.resx","label1.Text","updated","Test a filename:","Test et filnavn"
"GUI\HelperControls\FilterEditor.da-DK.resx","MoveFilterBottomButton.ToolTipText","updated","Move the selected filter to the bottom","Flyt det valgte filter til bunden"
"GUI\HelperControls\FilterEditor.da-DK.resx","MoveFilterDownButton.ToolTipText","updated","Move the selected filter down","Flyt det valgte filter ned"
"GUI\HelperControls\FilterEditor.da-DK.resx","MoveFilterTopButton.ToolTipText","updated","Move the selected filter to the top","Flyt det valgte filter til toppen"
"GUI\HelperControls\FilterEditor.da-DK.resx","MoveFilterUpButton.ToolTipText","updated","Move the selected filter up","Flyt det valgte filter op"
"GUI\HelperControls\FilterEditor.da-DK.resx","RemoveFilterButton.ToolTipText","updated","Remove the selected filter","Fjern det valgte filter"
"GUI\HelperControls\FolderPathEntry.da-DK.resx","BrowseFolderButton.ToolTip","updated","Click to browse for a folder","Klik for at udpege en mappe"
"GUI\HelperControls\FolderPathEntry.da-DK.resx","DeleteButton.ToolTip","updated","Click to remove the entry","Klik for at fjerne det valgte element"
"GUI\HelperControls\FolderPathEntry.da-DK.resx","FolderPath.ToolTip","updated","Enter the path to the folder here","Indtast stien til mappen"
"GUI\HelperControls\FolderPathEntry.da-DK.resx","SizeLabel.ToolTip","updated","The size of the selected folder","Den valgte mappes størrelse"
"GUI\HelperControls\Strings\BackupFileList.da-DK.resx","RootNodeTooltip","updated","Source folder {0}
Target folder: {1}
Right click to change target folder","Kilde mappe: {0}
Destinations mappe: {1}
Højreklik for at ændre destination"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","ErrorStatusDisplay","updated","Error: {0}","Fejl: {0}"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","NoDataReceived","updated","No data received","Ingen data modtaget"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","OperationCancelled","updated","Cancelled","Annulleret"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","TooltipFullBackup","updated","Full backup","Fuld backup"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","TooltipFullBackupWithSize","updated","Full backup - {0}","Fuld backup - {0}"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","TooltipIncrementalBackup","updated","Incremental backup","Trinvis backup"
"GUI\HelperControls\Strings\BackupItems.da-DK.resx","TooltipIncrementalBackupWithSize","updated","Incremental backup - {0}, chain: {1}","Trinvis backup - {0}, kæde: {1}"
"GUI\HelperControls\Strings\BackupTreeView.da-DK.resx","ConfirmDeleteFolder","updated","Do you want to delete the folder {0} and all the backups contained in it?","Vil du slette mappen {0} og alle de backups som er i den?"
"GUI\HelperControls\Strings\BackupTreeView.da-DK.resx","ConfirmRemoveBackup","updated","Remove the backup '{0}' ?","Slet backup'en '{0}' ?"
"GUI\HelperControls\Strings\BackupTreeView.da-DK.resx","NewBackup","updated","New Backup","Ny backup"
"GUI\HelperControls\Strings\BackupTreeView.da-DK.resx","NewFolder","updated","New Folder","Ny mappe"
"GUI\HelperControls\Strings\CommandLineOptionsGrid.da-DK.resx","InfoLabelFormat","updated","Value type: {0}. 
{1}. 
{2}","Værdi type: {0}. 
{1}. 
{2}"
"GUI\HelperControls\Strings\CommandLineOptionsGrid.da-DK.resx","PageNotSupportedWarning","updated","This page is not supported on the current platform, this is a known issue.
A newer version of Mono will enable this page.","Denne side er ikke understøtte på denne platform, dette er et kendt problem.
En nyere version af Mono aktiverer denne side."
"GUI\HelperControls\Strings\DurationEditor.da-DK.resx","CustomDuration","updated","Custom ...","Andet ..."
"GUI\HelperControls\Strings\FilterDialog.da-DK.resx","InvalidRegExpMessage","updated","The expression is not a valid regular expression: {0}","Den angivne værdi er ikke et gyldigt regulært udtryk: {0}"
